mean_Ax,std_Ax,median_Ax,cov_Ax,twf_perc_Ax,svf_perc_Ax,maxi_Ax,mini_Ax,skewness_Ax,kurt_Ax,mean_AY,std_AY,median_AY,cov_AY,twf_perc_AY,svf_perc_AY,maxi_AY,mini_AY,skewness_AY,kurt_AY,mean_Az,std_Az,median_Az,cov_Az,twf_perc_Az,svf_perc_Az,maxi_Az,mini_Az,skewness_Az,kurt_Az
4.943684,3.6790411,5.0327916,1.9180826747645827,2.688784420490265,7.70242166519165,13.388853,-4.7311115,[-0.37630704 -0.33522892 -0.32549605],[-0.27872753 -0.38219094 -0.38951468],5.421568,1.7881314,4.529991,1.3372102887127808,3.9314193725585938,7.829319000244141,8.212405,3.4238305,[0.5998429  0.598744   0.62022233],[-1.4932008 -1.4893205 -1.4632229],5.2347894,3.1214771,5.312923,1.7667702530536322,3.0323646664619446,7.509681463241577,13.130271,-3.1221504,[ 0.02822507 -0.01091534 -0.00761402],[-0.1888349  -0.21570158 -0.2118988 ]
4.875064,3.644851,5.0160313,1.9091492789498088,2.3751328587532043,7.70242166519165,11.38723,-4.3767567,[-0.2559045  -0.27232873 -0.25921568],[-0.7335143  -0.67705274 -0.72439194],5.4649124,1.6437523,4.5347795,1.2820890517050971,4.166059494018555,7.613832950592041,8.221982,3.711145,[0.6499952  0.64932895 0.6758584 ],[-1.4813137 -1.4826795 -1.4488772],5.0943246,3.529001,5.729529,1.8785635463149324,2.7570216059684753,7.513272762298584,12.641836,-4.83646,[-0.40773815 -0.37665388 -0.42477554],[-0.15272284 -0.27683663 -0.18960738]
4.9755764,3.473575,5.145323,1.863752965176409,2.5930129289627075,7.4366559982299805,14.317837,-2.710333,[0.03026671 0.08720087 0.00593019],[-0.4662547  -0.45015526 -0.54708743],5.5024867,1.5269673,4.7933626,1.235705178051625,4.247465133666992,7.451021671295166,8.193251,3.8308594,[0.6207463  0.60816646 0.6405446 ],[-1.4531451 -1.4653308 -1.433064 ],5.044795,3.31939,4.9825115,1.821919333702087,3.0156046748161316,7.288210034370422,13.4558935,-3.620162,[-0.18156666 -0.16932094 -0.15463723],[-0.23843598 -0.24742031 -0.26404357]
4.9539,3.3791845,5.08786,1.8382558267232043,2.7223045229911804,7.333701252937317,14.317837,-2.710333,[0.08717186 0.01671794 0.04894018],[-0.34131646 -0.45600963 -0.33717608],5.5339956,1.3955092,5.1644773,1.1813167411881855,4.132539749145508,7.308561563491821,7.685662,3.644105,[0.34454337 0.34776607 0.3638708 ],[-1.4888142 -1.4884866 -1.4730841],5.0759764,3.446498,4.9609632,1.8564745937327807,3.0275760889053345,7.488132834434509,13.441527,-3.7590308,[-0.08754527 -0.1012046  -0.07547204],[-0.39911628 -0.32261777 -0.36472583]
4.7575364,3.4149418,4.6904087,1.847956110874857,2.13929545879364,7.3648271560668945,13.460682,-2.911453,[-0.06005303 -0.08321436 -0.06947973],[-0.7950475 -0.7968056 -0.8105042],5.511497,1.4943335,5.2099686,1.2224293458644115,3.9745166301727295,7.336095809936523,8.006496,3.3376362,[0.3197214  0.30775848 0.32647008],[-1.4787503 -1.4804718 -1.4646192],5.2037516,3.2648282,5.2650375,1.8068835615801706,2.93898743391037,7.636578679084778,14.250797,-2.6385045,[-0.06772223 -0.05029321 -0.07617004],[-0.4896381  -0.4357226  -0.44888735]
4.8194523,3.4530392,4.570694,1.858235498883692,2.291332721710205,7.864035964012146,13.829402,-2.911453,[0.02151861 0.0236632  0.0299886 ],[-0.7545996 -0.7547276 -0.7164209],5.4482327,2.4505994,5.142929,1.56543905406489,3.7865650057792664,7.457007169723511,13.130271,-2.2027442,[0.1249478 0.1997723 0.1837643],[0.7304723 0.7935536 0.7619386],5.195994,3.3046613,4.994483,1.8178727331571642,2.936593174934387,7.5336244106292725,15.227666,-9.965023,[-0.31217268  0.09990726  0.206531  ],[ 1.1821418  -0.34148216 -0.09003711]
4.7913594,3.4670608,4.838854,1.862004512445409,2.282952845096588,7.576721668243408,13.829402,-3.4908707,[-0.08161224 -0.0868689  -0.06300616],[-0.69676423 -0.69319105 -0.6655514 ],5.2064166,2.962985,5.5739,1.7213323440745905,3.280173420906067,7.121806979179382,12.665779,-3.1221504,[-0.2966355  -0.2966751  -0.27236548],[0.01493049 0.01185322 0.02616954],5.221126,2.9445112,5.537986,1.7159578010999104,3.2035560607910156,7.434261441230774,11.645812,-2.48527,[-0.34504786 -0.34683844 -0.28802517],[-0.5227666  -0.44134426 -0.48694134]
4.8262043,3.3068542,4.7957573,1.8184758035362678,2.7019529342651367,7.909527659416199,12.186921,-3.4908707,[-0.29297215 -0.3106582  -0.28367355],[-0.6468892  -0.60717297 -0.6392596 ],5.0943246,3.529001,5.729529,1.8785635463149324,2.7570216059684753,7.513272762298584,12.641836,-4.83646,[-0.40773815 -0.37665388 -0.42477554],[-0.15272284 -0.27683663 -0.18960738],5.2866893,2.8572712,5.219546,1.6903464717205192,3.3053134083747864,7.1313841342926025,12.541276,-1.5131894,[0.0729529  0.07542025 0.07935696],[-0.61681914 -0.55623794 -0.5862355 ]
5.2041106,2.538735,4.508443,1.5933408024877522,3.7733964920043945,7.920301914215088,11.468636,-1.968104,[-0.33710754 -0.33306387 -0.31607997],[0.03154397 0.0436101  0.02835131],5.049767,3.359045,5.102226,1.8327697696891783,3.047927439212799,7.412712812423706,13.4558935,-5.0040603,[-0.27708396 -0.28287086 -0.27718583],[-0.0745728  -0.08645773 -0.05925965],5.2151327,3.2051432,5.7247405,1.7902913766401531,3.0503216981887817,7.5958757400512695,12.234807,-3.6488936,[-0.4951709  -0.4808456  -0.49088413],[-0.33023953 -0.2362659  -0.32854128]
5.4026446,1.8461714,4.477317,1.3587388929037674,3.826070785522461,7.910724639892578,8.380005,3.1844018,[0.6118822  0.61417025 0.6402513 ],[-1.5012182 -1.4997281 -1.4721235],5.1523705,3.2675102,5.3081346,1.807625562915328,3.058701753616333,7.551581501960754,11.612292,-3.620162,[-0.32620633 -0.35106182 -0.3329322 ],[-0.39225245 -0.39240623 -0.39939308],5.133352,3.3738642,5.336866,1.8368081483620329,3.0730674862861633,7.344475626945496,13.178156,-3.5148134,[-0.14956616 -0.1972723  -0.16431168],[-0.28336096 -0.26027918 -0.2663033 ]
5.3973455,1.8520228,4.4557686,1.3608904316905734,3.826070785522461,7.910724639892578,8.380005,3.1844018,[0.6121787  0.61398315 0.63364494],[-1.4997035 -1.502368  -1.4705726],5.0759764,3.446498,4.9609632,1.8564745937327807,3.0275760889053345,7.488132834434509,13.441527,-3.7590308,[-0.08754527 -0.1012046  -0.07547204],[-0.39911628 -0.32261777 -0.36472583],5.1745653,3.4840178,5.2387004,1.866552396523737,3.2035560607910156,7.717984318733215,13.494203,-4.611397,[-0.31999123 -0.378009   -0.36399776],[-0.100214   -0.0922811  -0.13063812]
5.421568,1.7881314,4.529991,1.3372102887127808,3.9314193725585938,7.829319000244141,8.212405,3.4238305,[0.5998429  0.598744   0.62022233],[-1.4932008 -1.4893205 -1.4632229],5.157119,3.3186874,5.4086943,1.8217264994956965,3.029970347881317,7.3995444774627686,14.250797,-3.5722764,[-0.23107104 -0.23086001 -0.22233862],[-0.2658913  -0.26436043 -0.24365401],5.0898395,4.2949057,5.28898,2.0724154174625853,2.934198796749115,7.802981615066528,16.48706,-6.704004,[-0.20807809 -0.1810789  -0.25678837],[0.08646226 0.15674996 0.01274848]
5.4687433,1.6466019,4.6066084,1.2831998735035384,4.164862394332886,7.604255676269531,8.1788845,3.5148134,[0.61012775 0.60811394 0.6312592 ],[-1.4693112 -1.4694276 -1.4436963],5.1936955,3.126505,5.183632,1.768192551186462,2.8695531487464905,7.49770987033844,15.184568,-5.597843,[-0.16189153 -0.04819774  0.00402701],[-0.05896306 -0.4644463  -0.16247654],4.942399,4.1556253,5.320106,2.0385350973978236,2.7282902598381042,7.980158805847168,13.953905,-6.972164,[-0.5007437  -0.51110524 -0.52121824],[-0.15943432 -0.14643288 -0.20889044]
5.4649124,1.6437523,4.5347795,1.2820890517050971,4.166059494018555,7.613832950592041,8.221982,3.711145,[0.6499952  0.64932895 0.6758584 ],[-1.4813137 -1.4826795 -1.4488772],5.195994,3.3046613,4.994483,1.8178727331571642,2.936593174934387,7.5336244106292725,15.227666,-9.965023,[-0.31217268  0.09990726  0.206531  ],[ 1.1821418  -0.34148216 -0.09003711],5.1253066,3.2910202,5.3081346,1.8141169077413404,2.99285888671875,7.5144699811935425,14.873312,-3.7207222,[-0.19994481 -0.21524414 -0.10406803],[-0.17447066 -0.06082582 -0.0134747 ]
5.450076,1.6928071,4.462951,1.3010791975746563,4.136131048202515,7.738336086273193,8.221982,3.711145,[0.6625741  0.66225076 0.68521255],[-1.4871966 -1.485766  -1.4557086],5.219051,2.9225001,5.593055,1.70953213877786,3.1903876066207886,7.3815871477127075,13.211677,-2.1500697,[-0.2599819  -0.26282087 -0.23729227],[-0.4219215  -0.4646759  -0.43042207],5.0821695,3.835175,4.951386,1.9583602930472301,2.241052746772766,8.354864597320557,15.5485,-3.869168,[-0.02324866 -0.06607238  0.03378197],[-0.76416516 -0.75650907 -0.5716665 ]
5.5024867,1.5269673,4.7933626,1.235705178051625,4.247465133666992,7.451021671295166,8.193251,3.8308594,[0.6207463  0.60816646 0.6405446 ],[-1.4531451 -1.4653308 -1.433064 ],5.2313657,2.906437,5.449397,1.7048275338479302,3.323270618915558,7.4486271142959595,11.645812,-2.48527,[-0.37686968 -0.34744537 -0.3945337 ],[-0.40282035 -0.41244936 -0.4125669 ],5.3980007,2.786859,5.1381397,1.669388820943744,3.35559344291687,7.310955882072449,14.365723,-1.6616353,[0.3483881  0.4043117  0.29749626],[-0.20845938 -0.21967006 -0.34644508]
5.5381455,1.3785404,4.97054,1.1741125996642607,4.2761969566345215,7.361235857009888,7.6952386,3.9840937,[0.51378083 0.51738113 0.5395485 ],[-1.499062  -1.4932902 -1.4711343],5.2866893,2.8572712,5.219546,1.6903464717205192,3.3053134083747864,7.1313841342926025,12.541276,-1.5131894,[0.0729529  0.07542025 0.07935696],[-0.61681914 -0.55623794 -0.5862355 ],5.2119484,3.8788066,5.181237,1.9694686062575193,2.7462472319602966,8.025650024414062,14.997814,-4.3240824,[ 0.00942036 -0.01234868 -0.00328433],[-0.3373437  -0.37567616 -0.35036445]
5.5339956,1.3955092,5.1644773,1.1813167411881855,4.132539749145508,7.308561563491821,7.685662,3.644105,[0.34454337 0.34776607 0.3638708 ],[-1.4888142 -1.4884866 -1.4730841],5.2138476,3.0965443,5.638546,1.7597000499366562,3.1460933685302734,7.558764457702637,12.517333,-3.3759449,[-0.41601393 -0.36915833 -0.34976283],[-0.20912075 -0.21540475 -0.24544835],5.2185407,4.7704797,5.3536263,2.1841427790114056,2.6804043650627136,8.042410612106323,19.048948,-7.7431245,[-0.17833005 -0.22155163 -0.18243825],[0.29742384 0.2913599  0.15460587]
5.522304,1.449754,5.2123632,1.2040573074858534,3.98409366607666,7.342081427574158,7.9059362,3.610585,[0.28778476 0.28626233 0.30818588],[-1.4881089 -1.4821155 -1.4683083],5.0751705,3.5084586,5.7438946,1.8730879889501628,2.792935848236084,7.671296119689941,12.234807,-3.6488936,[-0.5326159 -0.5394654 -0.5623723],[-0.4062233  -0.40193295 -0.39998913],5.1421947,3.9607604,5.6265745,1.9901659114244037,2.9353959560394287,7.992130517959595,13.484625,-5.6840377,[-0.4414712  -0.50733113 -0.50602865],[-0.33882213 -0.32165194 -0.27061296]
5.511497,1.4943335,5.2099686,1.2224293458644115,3.9745166301727295,7.336095809936523,8.006496,3.3376362,[0.3197214  0.30775848 0.32647008],[-1.4787503 -1.4804718 -1.4646192],5.133352,3.3738642,5.336866,1.8368081483620329,3.0730674862861633,7.344475626945496,13.178156,-3.5148134,[-0.14956616 -0.1972723  -0.16431168],[-0.28336096 -0.26027918 -0.2663033 ],4.998473,3.8165402,5.1165915,1.9535967447867677,2.8911017775535583,7.739533066749573,16.338615,-4.6975913,[-0.26480493 -0.25709265 -0.24241962],[-0.28307676 -0.0746448  -0.04040384]
5.5034847,1.5278751,5.1884203,1.2360724355002533,3.9793052673339844,7.345673084259033,8.006496,3.3376362,[0.29133093 0.3000168  0.3253682 ],[-1.4868441 -1.4832102 -1.4642563],5.2347975,3.179162,5.3967233,1.783020478135812,3.255033254623413,7.604255795478821,13.221253,-7.2929983,[-0.6418274  -0.44349456 -0.43637815],[0.6486027  0.03789234 0.117311  ],4.9189353,4.0972595,4.97054,2.024168847078814,2.4421727657318115,7.937061905860901,13.829402,-5.4733405,[-0.24938367 -0.28545266 -0.26465508],[-0.41947842 -0.41702604 -0.38618207]
5.4482327,2.4505994,5.142929,1.56543905406489,3.7865650057792664,7.457007169723511,13.130271,-2.2027442,[0.1249478 0.1997723 0.1837643],[0.7304723 0.7935536 0.7619386],5.251613,3.5487201,5.2315173,1.8838046930039396,3.2478504180908203,7.600664377212524,13.494203,-4.611397,[-0.23714887 -0.23688847 -0.19065192],[-0.13835144 -0.09602165 -0.12677693],4.9955525,3.9928887,5.5092545,1.9982213813892438,2.5427329540252686,8.01607346534729,16.391289,-5.502072,[-0.427807   -0.43037397 -0.39610353],[-0.33756495 -0.28093457 -0.26066542]
5.2347894,3.1214771,5.312923,1.7667702530536322,3.0323646664619446,7.509681463241577,13.130271,-3.1221504,[ 0.02822507 -0.01091534 -0.00761402],[-0.1888349  -0.21570158 -0.2118988 ],5.0898395,4.2949057,5.28898,2.0724154174625853,2.934198796749115,7.802981615066528,16.48706,-6.704004,[-0.20807809 -0.1810789  -0.25678837],[0.08646226 0.15674996 0.01274848],5.0673094,3.508387,5.4374256,1.8730688958966872,3.2406675815582275,7.322927236557007,13.7049,-6.85245,[-0.6441644  -0.66376793 -0.6251932 ],[0.7318649 0.7241814 0.6801586]
5.2064166,2.962985,5.5739,1.7213323440745905,3.280173420906067,7.121806979179382,12.665779,-3.1221504,[-0.2966355  -0.2966751  -0.27236548],[0.01493049 0.01185322 0.02616954],5.1355066,3.96961,5.3727803,1.992388008349483,3.361579179763794,7.850867390632629,14.313048,-6.972164,[-0.51654017 -0.51532215 -0.4858671 ],[0.30276465 0.30949283 0.22534776],5.0156965,3.999178,5.602632,1.999794472624439,2.508015811443329,8.103464603424072,14.078408,-4.7215343,[-0.4179569  -0.43561035 -0.42855498],[-0.56280017 -0.5474539  -0.59113526]
5.1486516,3.3790166,5.7726264,1.8382101723693414,3.180810332298279,7.260675668716431,12.641836,-4.83646,[-0.48170254 -0.46185654 -0.44048056],[0.1333189  0.16122985 0.04546976],5.1550837,3.725787,5.248277,1.93022975947481,2.9150444865226746,7.897555828094482,13.767151,-5.33926,[-0.3656949  -0.41957802 -0.38994208],[-0.16964173 -0.12538266 -0.13773203],4.984914,3.7509565,5.33926,1.936738633718901,2.758218824863434,7.62460732460022,12.99619,-5.420666,[-0.45645526 -0.47148472 -0.47588146],[-0.0889852 -0.1267407 -0.187958 ]
5.0943246,3.529001,5.729529,1.8785635463149324,2.7570216059684753,7.513272762298584,12.641836,-4.83646,[-0.40773815 -0.37665388 -0.42477554],[-0.15272284 -0.27683663 -0.18960738],5.1253066,3.2910202,5.3081346,1.8141169077413404,2.99285888671875,7.5144699811935425,14.873312,-3.7207222,[-0.19994481 -0.21524414 -0.10406803],[-0.17447066 -0.06082582 -0.0134747 ],5.207439,5.088636,5.4470034,2.255800505691554,2.302107036113739,8.36204743385315,24.239763,-8.954634,[-0.08168576 -0.17275962  0.07089555],[0.54071283 0.21035671 0.67235255]
5.0588493,3.3580523,5.588266,1.8324989096103563,2.9234246015548706,7.49651300907135,12.22523,-5.0040603,[-0.4054836  -0.4509471  -0.43093812],[-0.21274877 -0.19599557 -0.19117546],4.980692,3.7517223,4.9681454,1.9369363272486346,2.3918928503990173,8.108253717422485,15.5485,-3.1748247,[-0.11132108 -0.1098595  -0.12911354],[-0.64310575 -0.72496057 -0.77882814],5.1359377,3.9516215,5.3320775,1.987868590334931,3.029970347881317,7.923893332481384,13.93954,-6.316129,[-0.46632323 -0.48539835 -0.41917253],[-0.04898286 -0.07367253 -0.03444362]
5.049767,3.359045,5.102226,1.8327697696891783,3.047927439212799,7.412712812423706,13.4558935,-5.0040603,[-0.27708396 -0.28287086 -0.27718583],[-0.0745728  -0.08645773 -0.05925965],5.1340938,3.399668,4.9178658,1.8438188572326575,3.0263789296150208,7.779038906097412,14.782329,-3.869168,[0.01604564 0.08069517 0.03648501],[-0.34776044 -0.26615953 -0.3183174 ],4.9476905,4.190608,5.1261687,2.0470974633849672,2.5499157905578613,7.905936002731323,13.9586935,-7.637776,[-0.33867422 -0.35120666 -0.32974812],[-0.0012207  -0.03254747  0.01406527]
5.044795,3.31939,4.9825115,1.821919333702087,3.0156046748161316,7.288210034370422,13.4558935,-3.620162,[-0.18156666 -0.16932094 -0.15463723],[-0.23843598 -0.24742031 -0.26404357],5.3980007,2.786859,5.1381397,1.669388820943744,3.35559344291687,7.310955882072449,14.365723,-1.6616353,[0.3483881  0.4043117  0.29749626],[-0.20845938 -0.21967006 -0.34644508],5.1231923,3.7638927,5.4158773,1.9400754239472877,2.923424541950226,7.963399052619934,13.494203,-7.336096,[-0.44009975 -0.4274538  -0.38674876],[-0.02174091 -0.00375462 -0.06960273]
5.1523705,3.2675102,5.3081346,1.807625562915328,3.058701753616333,7.551581501960754,11.612292,-3.620162,[-0.32620633 -0.35106182 -0.3329322 ],[-0.39225245 -0.39240623 -0.39939308],5.087134,3.8030684,5.090255,1.9501457379973737,2.9413817524909973,7.668901562690735,15.01218,-4.3240824,[-0.07896882 -0.11699199 -0.08532929],[-0.18957758 -0.35301852 -0.17912364],5.066543,3.8609328,5.0711,1.964925654317702,2.800118863582611,7.806573033332825,17.856594,-5.17166,[-0.05624268  0.0073425   0.02449069],[-0.06315708  0.20879412  0.1621387 ]
5.2423716,3.2800176,5.178843,1.8110818905738701,3.2442590594291687,7.71319580078125,13.441527,-3.5243907,[-0.20174888 -0.18491565 -0.21074301],[-0.31939578 -0.37283397 -0.30697298],5.060206,4.14466,5.229123,2.0358438044291893,2.7199100852012634,7.926287412643433,15.208511,-9.155754,[-0.20647703 -0.25565672 -0.23799995],[-0.07386351  0.06647611  0.1844244 ],4.8537946,4.0884976,5.4158773,2.022003372574436,2.8276531100273132,7.48693573474884,14.020946,-7.9011474,[-0.5987209  -0.64146346 -0.59882504],[0.27970052 0.34365988 0.18187809]
5.0759764,3.446498,4.9609632,1.8564745937327807,3.0275760889053345,7.488132834434509,13.441527,-3.7590308,[-0.08754527 -0.1012046  -0.07547204],[-0.39911628 -0.32261777 -0.36472583],5.2185407,4.7704797,5.3536263,2.1841427790114056,2.6804043650627136,8.042410612106323,19.048948,-7.7431245,[-0.17833005 -0.22155163 -0.18243825],[0.29742384 0.2913599  0.15460587],5.0448823,4.302136,5.253066,2.0741590933114207,2.3104870319366455,8.077127456665039,16.889301,-9.500531,[-0.32349092 -0.24194673 -0.32782352],[ 0.06557822 -0.02471161  0.0139935 ]
5.1362724,3.2798219,5.2243347,1.8110278497889483,3.106587588787079,7.3504616022109985,12.584373,-3.7590308,[-0.26144066 -0.26679212 -0.26680887],[-0.15833974 -0.2179029  -0.18733168],4.840219,4.7579308,5.174054,2.181268153074086,2.025566875934601,7.823333144187927,23.569363,-12.268327,[-0.38733277 -0.02148237 -0.17392893],[0.29649186 0.7455733  0.05510092],5.133128,3.7316196,5.1477175,1.9317400437122287,3.2670047879219055,7.661718845367432,13.637859,-6.004872,[-0.33742452 -0.39606568 -0.3601112 ],[ 0.10410762 -0.00424147  0.08620262]
5.157119,3.3186874,5.4086943,1.8217264994956965,3.029970347881317,7.3995444774627686,14.250797,-3.5722764,[-0.23107104 -0.23086001 -0.22233862],[-0.2658913  -0.26436043 -0.24365401],4.996255,4.110137,5.537986,2.027347278040644,2.6145615577697754,7.931075930595398,19.048948,-5.612209,[-0.35946846 -0.25216332 -0.25697067],[-0.37036538 -0.01083422 -0.09481311],4.96042,4.7808323,5.461369,2.186511443063908,2.417032778263092,8.224376201629639,16.82705,-12.555641,[-0.58428377 -0.6740015  -0.5396486 ],[0.40691423 0.37450075 0.63208866]
5.2037516,3.2648282,5.2650375,1.8068835615801706,2.93898743391037,7.636578679084778,14.250797,-2.6385045,[-0.06772223 -0.05029321 -0.07617004],[-0.4896381  -0.4357226  -0.44888735],4.998473,3.8165402,5.1165915,1.9535967447867677,2.8911017775535583,7.739533066749573,16.338615,-4.6975913,[-0.26480493 -0.25709265 -0.24241962],[-0.28307676 -0.0746448  -0.04040384],4.9032607,4.3095236,4.9729347,2.0759392049042518,2.4948472380638123,7.751504421234131,16.678604,-8.145365,[-0.23740321 -0.19484599 -0.21732172],[0.36268282 0.29765606 0.25751662]
