mean_Ax,std_Ax,median_Ax,cov_Ax,twf_perc_Ax,svf_perc_Ax,maxi_Ax,mini_Ax,skewness_Ax,kurt_Ax,mean_AY,std_AY,median_AY,cov_AY,twf_perc_AY,svf_perc_AY,maxi_AY,mini_AY,skewness_AY,kurt_AY,mean_Az,std_Az,median_Az,cov_Az,twf_perc_Az,svf_perc_Az,maxi_Az,mini_Az,skewness_Az,kurt_Az
3.336048,4.6630163,4.83646,2.1594018429358863,-2.8982844948768616,7.7957987785339355,8.72957,-4.1229625,[-0.47686952 -0.49498606 -0.47727588],[-1.470378  -1.4449067 -1.4645216],3.7055824,4.3346252,4.8412485,2.0819762832800532,-1.8675439357757568,8.27106499671936,8.992943,-2.844413,[-0.36155543 -0.37501264 -0.35795885],[-1.4961301 -1.4739598 -1.492941 ],2.4477673,5.163984,3.7566364,2.2724400590266174,-3.921842336654663,7.6808730363845825,10.237971,-6.3735924,[-0.3273373  -0.3484222  -0.32705176],[-1.4734783 -1.4540838 -1.4672049]
3.2060943,4.7368083,4.78618,2.176420984097128,-3.1053903698921204,7.945441961288452,8.6577425,-3.5962193,[-0.4543534  -0.47367916 -0.4497715 ],[-1.5047655 -1.4800253 -1.5037282],3.4440544,4.5712333,4.3911223,2.1380442634689514,-2.218307077884674,8.14416766166687,10.070372,-3.4381962,[-0.25400928 -0.26410475 -0.24791439],[-1.4762406 -1.4613754 -1.4722959],2.7675803,5.077381,4.194791,2.2533044920811753,-3.6728365421295166,7.430669903755188,11.190898,-6.268244,[-0.43576464 -0.4379703  -0.4306255 ],[-1.4248296 -1.402302  -1.4292916]
3.2726474,4.680815,4.93702,2.1635191748350997,-3.089827537536621,7.805376052856445,8.399159,-3.5962193,[-0.497629   -0.5157854  -0.49842656],[-1.495272  -1.4707586 -1.4939884],3.546354,4.516238,4.7215343,2.125144280416144,-1.988455444574356,8.059170722961426,10.573172,-8.298599,[-0.35619867 -0.36393458 -0.37857592],[-1.4063927 -1.4046664 -1.3194469],4.0432324,5.539053,4.529991,2.353519271911075,0.00838000513613224,7.866430163383484,25.887032,-12.603527,[ 0.10325357 -0.0266703   0.03309229],[0.65563345 0.26922488 0.27151632]
3.6847363,4.365537,5.2578545,2.08938679200273,-1.4365723133087158,7.753898859024048,8.949845,-3.519602,[-0.52991956 -0.549501   -0.5262161 ],[-1.4188752 -1.389862  -1.417307 ],3.6134179,4.570321,4.278591,2.137830929486438,-1.6879724562168121,7.658127307891846,14.619517,-5.4829173,[-0.16423523 -0.17624368 -0.14646704],[-1.2209703 -1.2263262 -1.2180265],3.8741,6.015211,4.7742085,2.452592731243139,0.30048302188515663,7.504893064498901,27.548668,-15.328226,[-0.06020341 -0.31956348 -0.52621317],[1.745379   0.6178124  0.54481554]
4.2257814,3.8827195,5.5475636,1.970461752167281,-0.49920885264873505,7.921499013900757,8.949845,-2.4038641,[-0.48752582 -0.50528175 -0.49245682],[-1.4405762 -1.4155298 -1.4354744],2.6786726,5.098607,3.8164935,2.2580095356958654,-2.6241387724876404,7.117018461227417,10.8126,-6.435844,[-0.3976474  -0.42430404 -0.38581252],[-1.3167855 -1.2919859 -1.3067509],4.1349096,5.5831456,4.170848,2.3628680916290525,0.8032833486795425,7.8161503076553345,26.16477,-13.666591,[-0.04132561  0.12646475  0.1373955 ],[0.93794584 1.0908237  1.6196184 ]
4.4091673,3.737174,5.7223463,1.9331771864261829,-0.32682017982006073,7.934667587280273,9.644189,-2.6624472,[-0.46560934 -0.48364934 -0.46078798],[-1.455785  -1.433309  -1.4558614],2.4662356,5.3979726,4.0822597,2.323353736255147,-3.5351648926734924,6.877589821815491,12.273116,-12.139035,[-0.46927524 -0.48933887 -0.46547723],[-1.1329406 -1.0913726 -1.094547 ],4.074239,5.9408865,4.4509797,2.4373933817702795,0.39026880264282227,7.907133102416992,28.11372,-18.900503,[-0.08270189 -0.36476833  0.03583157],[1.6861186 1.2208543 1.5492373]
4.0328817,4.1996384,5.379963,2.049301921801475,-0.4656888321042061,7.920301914215088,11.511732,-5.17166,[-0.37904453 -0.39458558 -0.3665598 ],[-1.2724723 -1.2681853 -1.2692491],2.80288,5.033719,4.2331,2.2435951200707263,-3.653682231903076,7.512075781822205,11.324978,-6.3927464,[-0.39667934 -0.41942748 -0.39896622],[-1.4325516 -1.4046736 -1.4331534],3.9935672,6.218943,4.2570424,2.4937808883398462,0.18555724620819092,7.782630205154419,28.424976,-18.498262,[-0.15594009 -0.04655575 -0.29859987],[0.88375854 1.20752    0.5220413 ]
3.6842968,4.4623175,4.7789974,2.1124198130901535,-1.8160667717456818,8.16212511062622,11.511732,-5.17166,[-0.3267043  -0.33437547 -0.32490918],[-1.3973811 -1.3622186 -1.3799357],2.4237769,5.42678,3.6632595,2.329545068000711,-3.788959264755249,7.393558502197266,14.672192,-13.47026,[-0.16460864 -0.25269613 -0.2728254 ],[-1.0894918  -1.0233843  -0.95748806],3.8262064,5.879777,4.4318256,2.424825138984434,-0.0059857177548110485,7.533624172210693,22.046597,-17.286753,[-0.13542043 -0.40766624 -0.2660852 ],[0.8091366  0.4924922  0.63267255]
3.636866,4.414325,4.6329455,2.1010295660161877,-2.0542984008789062,8.293810844421387,9.074348,-2.892299,[-0.3313044  -0.34848756 -0.32706973],[-1.5057441 -1.4851068 -1.5025593],2.4828277,5.1478124,3.7638192,2.268879099133666,-4.055922508239746,7.733547210693359,9.33772,-5.20518,[-0.32698175 -0.343016   -0.3203029 ],[-1.4956212 -1.4752926 -1.4929812],4.2763486,6.764913,4.843643,2.600944651876084,0.48125171661376953,7.959807634353638,55.308033,-22.108847,[1.8777027  0.58345383 0.25070673],[13.247421   6.1830063  3.2578568]
3.6416626,4.3960667,4.477317,2.096679914924883,-1.9728925228118896,8.443453311920166,9.074348,-2.55231,[-0.2691219  -0.28399885 -0.2697669 ],[-1.5041537 -1.4862378 -1.4988991],2.7675803,5.077381,4.194791,2.2533044920811753,-3.6728365421295166,7.430669903755188,11.190898,-6.268244,[-0.43576464 -0.4379703  -0.4306255 ],[-1.4248296 -1.402302  -1.4292916],4.439838,5.753684,4.759843,2.39868381490439,1.0726406574249268,7.907133102416992,31.944578,-13.4558935,[0.5024356 0.2547256 0.3549769],[2.6545224 1.5376534 1.4045482]
3.6963801,4.3491583,4.6592827,2.0854635664639023,-1.9393725395202637,8.322542190551758,8.863651,-2.5331557,[-0.31522384 -0.33447927 -0.31098613],[-1.5064949 -1.4854645 -1.5013677],3.4785635,5.3035316,4.537174,2.3029397835654573,-0.28013158962130547,6.743509650230408,18.790365,-14.4375515,[-0.4636449  -0.3367879  -0.37626904],[0.24695039 0.04415226 0.03847146],4.1075196,5.5142684,4.319294,2.3482479422507563,0.5267431885004044,8.181278944015503,18.70896,-14.30826,[-0.25873172 -0.28181955 -0.29117894],[0.2214005  0.02078414 0.06325245]
3.7218955,4.3254733,4.8220944,2.079777225705492,-1.9405696988105774,8.269867897033691,8.801399,-2.5331557,[-0.36439547 -0.38078222 -0.3609429 ],[-1.5057418 -1.4838886 -1.5022881],4.019513,5.4692936,4.2402825,2.3386520892087286,-0.07901147566735744,7.945441722869873,25.887032,-12.603527,[-0.11340632 -0.08103269 -0.00081863],[0.25651264 0.09568787 0.67376447],4.056026,6.244637,4.537174,2.498927172304485,0.03830859437584877,7.903541684150696,25.211843,-19.168663,[-0.15113561 -0.329663   -0.35311168],[0.83124447 0.68017316 1.0868111 ]
3.7445614,4.306161,4.8197002,2.0751291349742185,-1.8878953754901886,8.284233093261719,8.73436,-2.2937272,[-0.35997322 -0.3740603  -0.352487  ],[-1.5063013 -1.4843444 -1.5022011],3.8741,6.015211,4.7742085,2.452592731243139,0.30048302188515663,7.504893064498901,27.548668,-15.328226,[-0.06020341 -0.31956348 -0.52621317],[1.745379   0.6178124  0.54481554],3.7185273,6.0054736,3.828465,2.4506067848063697,-0.46329455077648163,8.055578708648682,26.926153,-13.963483,[-0.09688867 -0.01331382  0.11716983],[-0.44246507 -0.55175734  0.20466256]
3.7776425,4.28013,4.850826,2.0688474833866755,-1.8483896255493164,8.285430431365967,8.73436,-2.25063,[-0.35465622 -0.3674162  -0.35476464],[-1.5063986 -1.4854972 -1.5027114],4.3978586,5.375391,4.3240824,2.3184889489643306,0.6392746418714523,8.200433254241943,23.013887,-13.666591,[0.09954186 0.11476807 0.14401726],[0.61798096 0.18562746 0.48226237],3.724936,7.2988253,3.9745166,2.7016338138202687,-1.4329808056354523,7.528835654258728,47.29675,-17.305906,[0.8521328 0.3469941 0.0904401],[4.7807655  1.0653834  0.61916804]
3.7945857,4.268637,4.898711,2.066068048329573,-1.8340239524841309,8.298599243164062,8.624222,-2.1452813,[-0.36434236 -0.3846483  -0.36036322],[-1.5075868 -1.485227  -1.5035746],4.0043173,5.975422,4.3145056,2.444467611877396,0.7446232885122299,7.825727581977844,29.957321,-29.01876,[-0.13577224 -0.07424012 -0.5967283 ],[1.857595  1.855681  5.1206913],3.4682446,7.0245385,4.5922427,2.650384597940135,-0.5267431735992432,7.662915945053101,35.904728,-20.533405,[-0.28738108  0.30555546 -0.30328014],[0.1084919  2.2607203  0.59489036]
3.7055824,4.3346252,4.8412485,2.0819762832800532,-1.8675439357757568,8.27106499671936,8.992943,-2.844413,[-0.36155543 -0.37501264 -0.35795885],[-1.4961301 -1.4739598 -1.492941 ],4.074239,5.9408865,4.4509797,2.4373933817702795,0.39026880264282227,7.907133102416992,28.11372,-18.900503,[-0.08270189 -0.36476833  0.03583157],[1.6861186 1.2208543 1.5492373],3.110514,6.092569,3.6536822,2.4683129611860672,-0.08619433455169201,7.0463868379592896,17.037746,-14.835003,[-0.29617512 -0.29571268 -0.30622512],[-0.2231648  -0.28170276 -0.28094292]
3.5517888,4.4629645,4.594637,2.112572965546876,-2.059086799621582,8.20402455329895,9.821365,-3.1221504,[-0.2861846  -0.30269563 -0.28139204],[-1.491861  -1.4730816 -1.488498 ],4.0285,5.970155,4.321688,2.443390014358753,0.3028773292899132,7.917907357215881,20.710583,-21.917305,[-0.41640878 -0.5355966  -0.4008751 ],[0.71758556 1.464396   1.0960159 ],3.2519047,6.075179,3.9529681,2.4647878407758794,-0.10295434854924679,7.154129981994629,25.99717,-14.763174,[-0.01693876 -0.04204115 -0.17716062],[0.5607209  0.2901559  0.21169543]
3.4440544,4.5712333,4.3911223,2.1380442634689514,-2.218307077884674,8.14416766166687,10.070372,-3.4381962,[-0.25400928 -0.26410475 -0.24791439],[-1.4762406 -1.4613754 -1.4722959],3.9926014,5.8616185,3.9960651,2.421077966284718,0.32322875410318375,7.637775897979736,28.424976,-18.498262,[0.11823572 0.03279278 0.12258321],[1.6592727 0.9456599 1.2731652],3.3995686,6.689924,4.2378883,2.5864886938231813,-1.3372093439102173,7.686858892440796,29.698738,-18.689806,[-0.06907388 -0.24860345 -0.174539  ],[ 0.4042666  -0.04767251 -0.17190647]
3.4006536,4.628662,4.4485855,2.1514325714218887,-2.18837833404541,7.9645960330963135,10.573172,-8.298599,[-0.33403152 -0.3288617  -0.30519605],[-1.3412147 -1.3897545 -1.4232429],3.8262064,5.879777,4.4318256,2.424825138984434,-0.0059857177548110485,7.533624172210693,22.046597,-17.286753,[-0.13542043 -0.40766624 -0.2660852 ],[0.8091366  0.4924922  0.63267255],3.2081292,6.505002,4.1828194,2.5504905453244775,-0.8200433105230331,7.38877010345459,20.772835,-15.706524,[-0.29074317 -0.32851765 -0.28903258],[-0.14820027 -0.25075173  0.08639097]
3.546354,4.516238,4.7215343,2.125144280416144,-1.988455444574356,8.059170722961426,10.573172,-8.298599,[-0.35619867 -0.36393458 -0.37857592],[-1.4063927 -1.4046664 -1.3194469],4.0227613,6.000178,5.150111,2.449526048087672,0.6081489324569702,7.700027346611023,24.871855,-23.818369,[-0.502865   -0.6651068  -0.82621855],[1.5023885 2.1541648 1.8847365],3.13733,6.1335707,3.9386024,2.4766046658846346,-0.776946172118187,6.823718190193176,20.327497,-15.605964,[-0.28040135 -0.17497455 -0.25552186],[0.02007771 0.20534563 0.2755084 ]
3.573234,4.468112,4.649706,2.1137909054308857,-1.99204683303833,8.226770401000977,10.759926,-5.4829173,[-0.26821217 -0.2931639  -0.25905588],[-1.4455166 -1.4256221 -1.4432882],4.387212,6.6350327,4.2378883,2.5758557129250454,0.6380774974822998,8.03522777557373,55.308033,-22.108847,[0.8196818  0.46907762 2.058012  ],[ 6.5483494  3.4498959 13.433241 ],3.8584256,5.7640014,4.194791,2.400833473916156,0.3423830568790436,7.4677815437316895,24.488768,-13.542088,[ 0.03489815 -0.10956258 -0.02236688],[ 0.3374002  -0.01073456  0.57549787]
3.6134179,4.570321,4.278591,2.137830929486438,-1.6879724562168121,7.658127307891846,14.619517,-5.4829173,[-0.16423523 -0.17624368 -0.14646704],[-1.2209703 -1.2263262 -1.2180265],4.439838,5.753684,4.759843,2.39868381490439,1.0726406574249268,7.907133102416992,31.944578,-13.4558935,[0.5024356 0.2547256 0.3549769],[2.6545224 1.5376534 1.4045482],2.9507434,5.2177186,4.0080366,2.284232606637688,-1.7741667330265045,6.690835237503052,15.979472,-9.581937,[-0.26306543 -0.289085   -0.27838606],[-0.7600105  -0.732584   -0.73749137]
3.4221227,4.794897,4.134934,2.189725343386191,-1.7813496589660645,7.612635970115662,14.619517,-6.253878,[-0.25122887 -0.25417617 -0.24894914],[-1.1898714 -1.1540474 -1.149336 ],4.351808,5.9280663,4.427037,2.434762052780951,0.37590306997299194,8.030438661575317,25.66197,-13.19731,[0.26684844 0.08231882 0.06851785],[ 0.63697815 -0.03903556  0.41753173],3.0191402,5.524838,4.326477,2.3504973879444417,-1.2174949944019318,6.754284143447876,14.059254,-13.336179,[-0.6081168 -0.6553287 -0.6356561],[-0.2711916  -0.19784069 -0.23116016]
2.6786726,5.098607,3.8164935,2.2580095356958654,-2.6241387724876404,7.117018461227417,10.8126,-6.435844,[-0.3976474  -0.42430404 -0.38581252],[-1.3167855 -1.2919859 -1.3067509],4.1597304,5.9405913,4.728717,2.437332832277248,0.4393516927957535,8.004101514816284,24.105682,-14.30826,[-0.03856223 -0.10875659 -0.12242946],[0.4314561 0.6250696 0.3840034],2.5758379,5.314089,4.539568,2.3052307523133413,-3.156867563724518,6.738721132278442,11.55483,-9.586725,[-0.47566882 -0.47593284 -0.4591184 ],[-1.072207  -1.0697917 -1.0856407]
2.3254914,5.27281,3.7662134,2.296259998845907,-4.100216746330261,6.725552558898926,10.755137,-6.804564,[-0.42350122 -0.43995333 -0.41782373],[-1.3577634 -1.3418396 -1.3616153],4.056026,6.244637,4.537174,2.498927172304485,0.03830859437584877,7.903541684150696,25.211843,-19.168663,[-0.15113561 -0.329663   -0.35311168],[0.83124447 0.68017316 1.0868111 ],2.41736,5.185116,4.0583167,2.2770849378556313,-4.479711174964905,7.524047136306763,10.223606,-5.4685516,[-0.44981998 -0.4663024  -0.44648647],[-1.4794953 -1.4574338 -1.4779271]
2.4662356,5.3979726,4.0822597,2.323353736255147,-3.5351648926734924,6.877589821815491,12.273116,-12.139035,[-0.46927524 -0.48933887 -0.46547723],[-1.1329406 -1.0913726 -1.094547 ],3.3830159,5.6567984,4.4174595,2.3784024812322944,-0.2681601606309414,7.370812773704529,15.160626,-13.963483,[-0.50110465 -0.5039976  -0.47911224],[-0.30067444 -0.26940823 -0.37181044],2.8485153,4.982478,4.3815455,2.232146532328169,-3.487279176712036,7.57552444934845,9.246737,-5.243489,[-0.45328614 -0.4760436  -0.45462292],[-1.4800378 -1.4533505 -1.4766612]
2.7310755,5.232029,4.204368,2.287362883580487,-3.323270559310913,7.427078604698181,12.273116,-12.139035,[-0.48086697 -0.4918252  -0.47612217],[-1.0822035 -1.0360609 -1.0886239],3.6076078,5.8988247,4.185214,2.4287496148785,-1.2426349818706512,7.769461750984192,26.926153,-11.497367,[0.02399124 0.17467028 0.03113858],[-0.62572217  0.06862593 -0.7184353 ],2.144986,5.2898164,4.060711,2.2999600821638446,-5.018425941467285,7.383981227874756,7.9250903,-5.736712,[-0.48578537 -0.5066867  -0.48600185],[-1.5073402 -1.4814299 -1.5037103]
2.80288,5.033719,4.2331,2.2435951200707263,-3.653682231903076,7.512075781822205,11.324978,-6.3927464,[-0.39667934 -0.41942748 -0.39896622],[-1.4325516 -1.4046736 -1.4331534],3.724936,7.2988253,3.9745166,2.7016338138202687,-1.4329808056354523,7.528835654258728,47.29675,-17.305906,[0.8521328 0.3469941 0.0904401],[4.7807655  1.0653834  0.61916804],2.3977349,5.203608,4.3001394,2.2811418272525845,-4.400699615478516,7.193635702133179,8.403948,-6.110221,[-0.5201226 -0.5396186 -0.5215019],[-1.4987501 -1.4746797 -1.4990262]
2.632295,5.3490186,4.1421165,2.3127945377315697,-3.7279050946235657,7.206804156303406,14.672192,-13.47026,[-0.3401802  -0.23508802 -0.29272583],[-0.929137  -1.0502504 -1.0115229],3.811115,6.6250997,4.577877,2.5739268946429044,-0.3172430470585823,8.087901592254639,31.00123,-20.533405,[-0.09862404 -0.15106925  0.07910402],[0.3696909  0.32068253 1.3803616 ],2.594258,5.1251163,5.186026,2.2638719814217856,-4.453373908996582,7.054766893386841,7.5994673,-4.9178658,[-0.62144464 -0.6433386  -0.620116  ],[-1.5081741 -1.4774026 -1.5074263]
2.4237769,5.42678,3.6632595,2.329545068000711,-3.788959264755249,7.393558502197266,14.672192,-13.47026,[-0.16460864 -0.25269613 -0.2728254 ],[-1.0894918  -1.0233843  -0.95748806],3.153659,6.4534974,4.35042,2.54037347841229,-1.0187691450119019,7.422289848327637,35.904728,-19.930046,[ 0.29526973 -0.42586827 -0.38361037],[ 2.25593     0.49967623 -0.47166777],2.579948,5.1285486,5.152506,2.26462990842463,-4.496471405029297,7.0834983587265015,7.5755243,-4.855614,[-0.62049633 -0.64173186 -0.6189093 ],[-1.5093453 -1.4786763 -1.5089376]
2.4477673,5.163984,3.7566364,2.2724400590266174,-3.921842336654663,7.6808730363845825,10.237971,-6.3735924,[-0.3273373  -0.3484222  -0.32705176],[-1.4734783 -1.4540838 -1.4672049],3.110514,6.092569,3.6536822,2.4683129611860672,-0.08619433455169201,7.0463868379592896,17.037746,-14.835003,[-0.29617512 -0.29571268 -0.30622512],[-0.2231648  -0.28170276 -0.28094292],2.680604,5.1029444,4.8508253,2.2589697594444402,-4.084653854370117,7.202015399932861,10.214028,-6.9769526,[-0.53400356 -0.54416794 -0.5348735 ],[-1.4710966 -1.4334251 -1.4737744]
